,Florida,California,Texas,Pennsylvania,Virginia,New York,the District of Columbia,Arizona,Colorado,Massachusetts,Washington,Illinois,New Jersey,Michigan,Utah,Hawaii,Tennessee,Nevada,Connecticut,Mississippi,Oregon,Minnesota,Georgia,West Virginia,South Carolina,Maine,Maryland,North Carolina,Wyoming,Iowa,New Hampshire,Ohio,Idaho,Alabama,Montana,Nebraska,North Dakota,Indiana,Missouri,Louisiana,Alaska,Vermont,Rhode Island,Arkansas,Delaware,Kansas,Wisconsin,New Mexico,Oklahoma,Kentucky,South Dakota
2002-08-01,134027.07497822432,258930.51895333282,118763.77915535273,115676.33059843583,154153.1158034224,191944.05753773288,216511.99641076731,155830.18098044323,221536.0590583616,276706.97725637123,198575.1222642274,157265.15004368266,224872.9881788291,136991.9620962776,180924.1766953396,228234.10927028753,122092.72502210816,178649.1618469023,206859.26576820758,98870.98095562053,168434.19801024024,167854.0837521851,147736.06797417856,81506.29836934827,127148.72995959273,142682.2365583992,183686.958563276,140663.191009945,140435.35092779496,103010.37956275504,185000.57557343505,117388.58974851533,135484.27490362688,109683.244295864,,113582.25103353745,,104628.86707401945,115932.39736068786,125140.6574628071,173336.00857459617,145820.62354040364,180906.31899672167,99416.50423780158,173790.93147442958,100302.8761528713,141268.61546672843,135521.53642530527,93638.04478168779,98506.11099136133,114076.13976363541
2002-09-01,135222.74030818234,262777.4616820421,119242.57842684745,116555.66945126375,155622.3495573389,193655.79594623507,219290.53859826454,156548.9015000401,222082.4961167782,280115.2385434721,199260.70628071393,158632.8254998472,228220.86892053482,137377.9683614709,180798.44928953375,230981.16148378933,122338.22428481736,179367.96537065748,208753.66398137933,99217.28784848265,169040.48983863514,169091.86992983663,148196.26769879257,81799.0146458795,127472.5770065061,143986.38350447084,185833.5631927166,140927.45290584755,141006.3569333891,103319.33171008345,187127.45855876317,117754.94791783474,135807.05581543266,109949.38960497873,,113917.5866910194,,104664.59878468917,116546.45193987286,125261.13445736835,173969.71393487265,146549.92119109558,184795.24410622718,99770.04927592729,174931.2187103704,100330.24710572984,141966.12270957697,135972.4192538335,93943.27926167601,98813.85750830003,114581.86231863388
2002-10-01,136416.83772541318,266428.11079670436,119653.46418342854,117417.15632068836,157047.90413962322,195362.41199025107,222267.3074224355,157270.45434571864,222629.15690901026,284044.2534815763,199931.43863816524,160106.36069725998,231741.9578854245,137831.46318600254,180440.9473426506,233680.9926360857,122620.30717652063,180269.37789006496,210984.6332109297,99631.06061763993,169606.06159906476,170295.19190596105,148679.94023891722,82177.13119739975,127778.6086066257,145177.0428030019,187880.27972584034,141188.41181611808,141519.95318460395,103665.12593619635,189463.07740503366,118122.04209323625,136137.55800060884,110215.35989834245,,114285.22997219047,,104811.46887892544,117207.1751008139,125369.65836974872,174471.97453528282,147315.6039201513,188600.46581673986,100162.32535764076,176101.4789921031,100361.51310066735,142743.16828705266,136368.80440100748,94236.93410530205,99107.3060160062,114925.54454997886
2002-11-01,137551.21541700335,270004.7625385957,120003.18348205711,118158.22629596178,158390.07497378232,197020.72005794654,225844.32582723908,157922.59316446868,223144.06595780494,288173.5742583962,200562.14823632955,161128.5568599469,234992.65858914136,138266.3412607855,180193.07070130124,236135.72435192481,122897.50680584043,181366.01454511416,213501.4218484148,100012.64214295801,170271.09712347397,171529.23418536765,149120.2254551378,82432.65511834472,128106.25040820765,146420.1370006864,189754.08945238582,141427.68983773384,141966.65868409091,104053.35494690598,191702.35999510225,118502.45663052617,136417.81257081876,110496.5048148057,,114637.53818935856,,105034.09649279382,117891.36690267298,125798.4594536223,175053.9007115671,148128.7590219387,191867.2427035549,100568.59781460678,177258.85768850698,100880.02190303516,143465.73046396306,136731.97245686458,94522.71022729948,99395.15552248691,115150.26731566933
2002-12-01,138780.195464917,273531.6946599244,120301.15579204698,118863.21498175232,159635.94471014434,198737.90162655932,229576.37802216073,158643.30817299391,223425.59145032548,292115.55801220506,201039.8151951497,162012.66169523544,238029.8255821312,138706.68151295232,179954.54339934431,238087.67402883607,123169.06272007232,182603.3950445354,215965.40286026083,100323.1352717108,170936.4747724218,172867.99558164272,149491.43540929485,82622.53613543844,128443.42288823325,147690.8972627692,191645.55606452705,141673.2244385225,142189.0115628685,104486.3669000267,193932.08923623187,118879.9545803839,136589.80937905086,110783.0250521766,,115018.29087708793,,105312.08031804343,118515.23084122634,126324.13779773282,175675.42518273913,149014.87182615325,194531.188745347,100952.8295450892,178522.14697145662,101447.39633187989,144166.39424149675,137052.8534905057,94791.30250210711,99648.20065206806,115272.60668288375
2003-01-01,139991.74369769378,276648.1389858471,120529.63403917989,119538.52333192194,160730.26974409694,200415.18439794212,232948.5784011413,159317.11758860448,223518.98867689763,295300.5128854174,201577.99641449214,162713.48075367525,240937.40200394535,139120.33157606664,179785.27116256297,240139.2823934383,123370.15155529096,183824.282237386,218024.96426050985,100482.706440803,171573.90736759792,174214.73920247672,149806.40438157038,82727.2571834692,128774.39310371026,149066.90773103788,193415.2612616748,141911.40210274165,142525.82107686487,104860.69200225572,196062.17516780028,119225.32146512053,136720.59059783016,111032.0056779569,,115430.28298537439,,105403.38294620394,119054.16131764832,126854.57020321894,176089.1591116027,149905.0175388743,197003.49805195446,101218.10821330217,179846.59580724593,102045.65672126909,144746.2423908508,137379.70676660223,95031.56982540048,99874.231533525,115739.85841983122
2003-02-01,141236.7808405637,279553.63836442033,120680.43419570201,120217.7953603198,161834.25306789723,202046.99146334105,235852.12228527968,160032.65762243644,223571.16496451967,298226.6086854869,202111.7979774139,163588.78239472266,243756.6401109535,139480.78767058527,179740.70923411052,242612.4218058364,123599.74664445019,185032.14853591786,219591.8603492363,100620.04960520101,172150.23649810057,175447.264275855,150095.51184964785,83008.50025498153,129134.39967940305,150375.01058522126,195213.94062601996,142129.09504147366,142910.93077965567,105175.7169095429,198206.33589155154,119541.77940795229,136918.34892453792,111312.83828015956,,115847.04498907662,,105415.86267264257,119587.38869481218,127318.33358128775,176359.80384137473,150845.81566111473,199624.84628717,101498.47613929189,181274.69950028937,102350.50752640337,145290.62879588272,137630.03999281806,95273.87840537222,100113.92937668157,116589.35075009009
2003-03-01,142513.51486555146,282631.30302499194,120850.89205602543,120867.05578650442,163006.7139914812,203788.3885547918,238527.26570468396,160690.7931889893,223857.05626845956,301138.77179686003,202937.426356002,164423.24419587405,246498.25401115176,139699.44495404002,179684.9494815267,245613.126527656,123817.06932875195,186354.0305295945,221281.47324221922,100818.76673430915,172768.51707192746,176568.6878955098,150410.74464854275,83370.94059571641,129483.04270296042,151556.7370945034,197014.13335264206,142332.03428688148,143211.04489931828,105412.82104639051,200400.3154459745,119828.57171994768,137011.93436797036,111600.67770699986,,116321.24133058847,,105375.622507237,120106.43904597561,127668.96040368045,176534.12410124147,151793.4416816096,202452.2474537742,101776.60573044191,182778.3771179258,102344.80843896442,145895.8489933247,137823.91534544207,95537.02854653122,100366.37041980517,117162.53133698902
2003-04-01,143935.98247101184,286208.65931726963,121050.8406549996,121553.48583696071,164372.76539229814,205504.16566003844,241537.9272995475,161422.13251365922,224205.3169817416,304296.57110781915,203854.74319357355,165348.87306415336,249217.47213080266,139901.92373428843,179816.0076257911,248684.46618258418,124077.4221150751,187727.85464549306,223198.90981689934,101102.43181915733,173454.2237462989,177631.59819670476,150726.64871052548,83771.84898396306,129761.01419678041,152529.82918200534,198979.93158912985,142503.2769259985,143575.94493050742,105651.53546504804,202431.41678952918,120125.9130689405,137371.72586760225,111956.11993289443,,116737.6744328275,,105415.39022043877,120631.93566009986,127799.44271547545,176949.20619654108,152688.98636926734,205418.95308447594,102120.48244784669,184357.59888545077,102002.72671113344,146547.3084035437,137959.01167977412,95848.9675371566,100634.10938134011,117429.31054957233
2003-05-01,145438.49366216545,290181.5538704353,121277.68959904836,122393.70698167487,165877.29896471414,207260.00656987214,244759.03204301457,162177.52846646437,224468.25375492926,307461.7774565388,205006.2898532166,166214.10825740136,252053.38249243388,140254.21833529611,179979.7100169418,251952.9654941134,124360.74507868302,189326.26211771416,225536.58697069288,101390.38070253661,174249.81791103262,178835.48766014224,151040.03504089185,84165.33558429913,130042.47562405525,153818.26925303863,201159.00645990766,142703.76038201796,144318.49779852646,105908.6924448327,204603.93191460357,120444.1892219358,137820.5398242066,112272.46779604594,,117263.602051022,,105579.79051330984,121216.76477618383,127826.69429443746,177760.59262280885,153629.87086175787,208633.1467661315,102536.97000351893,186004.50714173572,101786.23856712035,147362.6019654578,138159.56430691492,96138.83519539305,100910.18494108727,117248.75976254449
2003-06-01,146929.32539188434,293856.35787491716,121506.29838035848,123408.5469407148,167474.07383594493,209001.3365616795,248102.82562320726,163012.73247537288,224598.1617846888,310338.67585283594,206161.6043946443,167063.58113119702,255111.12449785206,140750.99039120693,180303.66253448094,255380.3325189197,124682.12335503893,190933.8911851767,227960.55408426668,101637.81272687802,175145.08188955137,180016.42902009925,151337.2163626052,84567.65415621089,130369.48460532597,155268.23752857654,203655.5228104029,142905.21778881093,145374.83614405454,106217.30694987299,206690.21405318586,120825.22537845054,138398.55294312895,112559.05586922204,,117706.61358763465,,105876.1018105311,121879.50285337865,127921.33264066304,178922.85332670817,154631.07978461692,212131.99026974232,102984.07007136731,187589.12930232045,101845.12468246235,148273.4827147457,138542.375669806,96397.67614192079,101188.2310658308,117335.08560743641
2003-07-01,148405.2962065198,297736.05788176967,121731.72470723529,124523.16099466597,169220.36546645703,210828.0642587418,251403.50166618117,163879.69023166725,224740.78302442378,312713.380937533,207368.00775869752,167869.3765767561,258358.8858583522,141278.8386505366,180548.66306797383,258828.18207522226,125007.77227420615,192777.0899190898,230360.80923126196,101748.22085026662,176163.18233810042,181289.23230011234,151634.79647716592,84986.30556852632,130838.59160101984,156992.08430846102,206347.5913008546,143151.58845424675,146404.10504872806,106601.51601227571,208777.6729239175,121262.6737031054,138822.45060012452,112830.62957681135,,118252.46602463811,,106222.3550949435,122566.02007279506,128189.02822324663,180762.94387004417,155718.0870602977,215969.1909837108,103478.75654649148,189169.15206876947,102376.50091908882,149311.9904009558,139076.88820512552,96632.96905148197,101477.50749563515,117623.2363327639
2003-08-01,149914.4192633713,301822.20766374934,121993.7886625933,125598.15480542324,171025.87796820796,212901.9336047777,254551.20949460263,164811.59329334178,224938.7453953337,314977.79350723233,208739.39626967706,169012.65132957813,261750.88820267274,141807.1472873403,180700.88766034725,262330.47383683844,125347.1014025614,194705.00717579862,232577.58699508323,101974.198545006,177295.37287937792,182515.67925228612,152000.8998099363,85296.20207435421,131322.6903593438,158829.37961387585,209129.25203577874,143456.4625732674,147231.05801592415,107073.60401628308,210745.46442621827,121774.30097997689,139197.71744093907,113123.21583617908,,118738.6538208213,,106526.58272077086,123247.52195914683,128699.51970890281,182394.57790286813,157263.10727987345,219500.27219724245,103926.6436628406,190794.80263674274,102935.98272239212,150500.9954647967,139676.81052822308,96901.01128235612,101775.64064512425,118239.62784835562
2003-09-01,151481.07887674266,306361.41555802576,122231.49173049169,126652.96821827086,172891.22720760023,215147.33859059284,257617.17618655204,165851.79414803992,225197.61949418415,317457.8120075006,210151.80057426207,170416.47410817468,264962.1831274764,142372.772403213,180797.91436427357,265746.9001078993,125695.04048732633,196974.27825979298,234955.73530783041,102220.2524347885,178422.38552280547,183833.6858411133,152395.5850553517,85560.52665507093,131806.55012395486,160844.12110120492,211922.5742708431,143784.40872956192,147901.01114780057,107578.27137938938,212909.62937114015,122297.75276239363,139618.3169734543,113440.92164033961,,119292.99375393247,,106740.4057770938,123920.88402619671,129243.73803365057,184144.9696630202,159132.6804016337,222685.94828130692,104402.85260955367,192607.80849203208,103567.14443445274,151763.40012485546,140187.45387909093,97204.63030895636,102113.35811173408,119103.40560908646
2003-10-01,153068.28096298175,310782.9309019545,122473.55022600289,127650.07590712514,174790.99042191543,217458.18387439675,261034.0614337256,166885.630119268,225438.6615808669,320155.6301497368,211548.6517034894,171972.51210769135,267886.08248470654,143018.68150749718,180907.86310689803,270061.11829482176,126067.30041051673,199418.5949618833,237104.90968764035,102631.60518112294,179587.726387808,185066.48733209574,152793.76890509346,85754.80895291932,132269.4770114727,162951.8082332262,214728.70867035966,144112.9135333255,148589.22987470598,108090.61683055024,215213.4314084285,122807.79472902301,139975.4143276222,113722.9316501256,,119795.78685225359,,107024.73187418927,124632.26150401692,129887.05996759729,185722.8325244765,161254.4999274669,225733.3678053281,104852.45847825859,194389.82111505672,104094.81722612334,153098.09912585389,140707.59882377766,97487.62196115304,102459.75772171495,120114.33700366765
2003-11-01,154625.30832762612,315043.4167351379,122648.29785929668,128553.69533048534,176635.33883478536,219478.9663085128,264057.7036328209,167783.29958622373,225802.12189202345,322864.56536789186,212712.07733838228,173157.3395237259,270417.4351871593,143602.47913185076,181088.0971133291,274702.56060656847,126410.6731665795,202285.94686281707,239464.10660131587,102924.67583459012,180638.95789792665,186301.61146210568,153146.574065365,86030.32514458583,132719.31096045402,164672.65852841703,217354.83178331668,144406.05884324212,149239.41766178075,108565.47085988171,217259.45231002267,123234.66009669326,140214.23312055165,114008.0056287592,,120299.94257107319,,107282.34422764112,125308.80674114538,130412.21999348576,187189.489551052,162664.74315217845,228823.75504324798,105278.75851832323,195999.03607080667,104402.06489199947,154125.38368148808,141285.0203707152,97732.27008122338,102780.10145169708,120860.3599075727
2003-12-01,156115.03162997725,319163.33616754593,122796.22896419704,129358.54572909606,178410.03485080486,221291.38775996366,266785.5808952582,168558.4739736036,226199.43044834025,325397.83463479084,213895.3413779796,174078.55820567528,272783.21027031064,144153.14627293852,181288.09524560845,278853.8588964611,126730.11070956131,205257.27897119537,241706.69530439423,103144.86114142765,181645.057233364,187487.3644218614,153511.83195894628,86368.69496654092,133171.75722357785,166273.01434848036,219801.37450722247,144726.8310387381,149775.0731170289,109006.94931533665,218961.05590168026,123614.37360426552,140496.2294222592,114272.85808283498,,120787.57667173752,,107549.38308698688,125994.84189970688,130927.01148830484,188476.93282413986,163771.5841635438,232032.74118051797,105662.55617892153,197396.56118861018,104655.77954491325,154960.85196955607,142047.63435803566,97966.24273456879,103062.37092185141,121252.64137437905
2004-01-01,157543.2358877417,323428.44836644066,123166.39053303267,130072.32324667943,180029.72072510436,223055.62068895684,269550.40718950675,169252.80964244725,226553.05963927307,327765.0342701147,215147.97827250406,174915.5007898589,275135.2551765755,144670.5543835094,181477.50796962934,282648.4741793798,127033.08218783373,208573.97307415216,243842.9980402299,103323.1654880134,182444.44946954199,188613.32176565836,153827.76295574004,86822.52139113769,133596.7441207882,167857.52520478392,222034.74043710553,145054.45371886357,150224.9890591104,109357.04846307643,220582.50009036725,123934.90106533175,140824.85136949507,114547.6659640496,,121288.22387103962,,107710.38431982527,126608.07121392991,131425.71379320972,188775.20367439277,164714.13798164367,234881.09921692676,106052.50105112721,198803.07240746808,104810.37020771964,155648.94420117865,142736.0646542442,98240.70512926503,103310.04687401683,121430.92201696358
2004-02-01,158957.56965644038,328232.2141189414,123999.62312623086,130894.50101945752,181804.37078512157,224727.56292977618,272498.5227542761,170130.259223071,226848.0808117056,330132.64514167694,216429.45932013038,175828.50907604038,277555.30802279135,145080.19948820188,181769.44428060987,286869.6993439084,127365.77317333827,212003.08005709355,245597.21561606706,103536.95388459314,183281.65243183947,189748.19738777718,154144.58389254697,87340.54686387515,134042.29522589737,169728.23209208448,224380.4410290306,145382.35618407294,150692.91454950368,109601.42028369998,222289.3615781189,124261.08226017507,141305.86798048092,114808.5918093114,,121805.3139481056,,107826.78846673768,127108.16258374466,131970.56474287232,189386.42533567885,166118.71131840395,237927.8233255834,106526.70326234247,200240.16694520976,105021.28251442482,156452.71511528676,143471.4422395141,98553.41908051442,103562.66512236134,121881.87068885677
